delegated,minted,activated,active_staking,staking,liquid,circulating,active_delegated,delegated,total,frozen,inactive_staking,inactive_delegated
457792991.605449,47895665.305464,680113069.749778,579626588.263507,582684592.244195,669053385.263395,727849221.079353,456762483.733319,457792991.605449,812054749.342275,58795835.815958,3058003.980688,1030507.87213
460908809.968119,48009171.305464,680139729.749778,582707509.915143,585745873.309682,665438558.67785,727989312.806353,459892602.095989,460908809.968119,812168181.069275,62550754.128503,3038363.394539,1016207.87213
460502402.446309,48120496.180464,680146111.258078,582485470.085698,585628165.520556,672589113.239248,728106979.611653,459405510.956233,460502402.446309,812279466.366275,55517866.372405,3142695.434858,1096891.490076
460732345.309948,48232187.513776,680160633.436793,582692172.316146,585825228.213117,669006904.73085,728233140.69568,459637073.360182,460732345.309948,812391105.271587,59226235.96483,3133055.896971,1095271.949766
460434106.194709,48345762.847088,680209381.887191,582722881.134743,585855761.077453,665411672.084946,728395394.83239,459338835.246363,460434106.194709,812504610.957899,62983722.747444,3132879.94271,1095270.948346
459835253.645168,48458343.9304,680220382.287191,582791737.330393,585923376.221724,672570988.456521,728518906.338565,458740499.426822,459835253.645168,812617122.064074,55947917.882044,3131638.891331,1094754.218346
458578041.575075,48570141.9304,680236251.702281,581319991.51396,584455762.79472,668988008.156882,728646518.463655,457483287.356729,458578041.575075,812728864.774074,59658510.306773,3135771.28076,1094754.218346
458311332.951045,48679549.263712,680282270.713263,581188795.307025,584336067.718181,665501362.91406,728801893.117949,457216578.732699,458311332.951045,812838220.417386,63300530.203889,3147272.411156,1094754.218346
458724494.912254,48770408.438169,680387354.666195,581895368.526927,585099508.149523,673358670.900253,728997785.766338,457585964.449269,458724494.912254,812929029.112843,55639114.866085,3204139.622596,1138530.462985
458583361.651572,48874092.413088,680401267.406285,581752461.398195,584957033.379454,669923211.863428,729115373.229347,457444831.190007,458583361.651572,813032703.835762,59192161.365919,3204571.981259,1138530.461565
458596701.644418,48980009.079694,680417238.445509,581784510.695659,584967106.407464,666444437.661037,729237248.456177,457476171.180408,458596701.644418,813138608.023368,62792810.79514,3182595.711805,1120530.46401
458781616.063991,49085971.74632,680446622.384709,581535291.62374,584781077.556286,673729957.799404,729372497.827736,457635498.007066,458781616.063991,813244473.455727,55642540.028332,3245785.932546,1146118.056925
458844637.591927,49190889.679613,680453354.12017,581208106.448855,584471456.589877,670263620.363794,729484124.62249,457698519.536002,458844637.591927,813349368.51502,59220504.258696,3263350.141022,1146118.055925
458657289.751343,49296857.079613,680471833.02844,580904329.106176,584171709.789039,666783856.057434,729608516.96076,457511448.695418,458657289.751343,813455281.94502,62824660.903326,3267380.682863,1145841.055925
458591145.529071,49398841.021179,680489801.315068,581058021.134481,584331832.339972,674152649.485845,729728417.255954,457445298.262298,458591145.529071,813557213.953586,55575767.770109,3273811.205491,1145847.266773
458235384.495994,49504313.079449,680517745.106054,580612971.612587,583890612.556824,670688928.33918,729861575.39721,457089353.594149,458235384.495994,813662428.303856,59172647.05803,3277640.944237,1146030.901845
458318853.835207,49610595.14601,680535649.851126,580519319.891457,583798524.207865,667203852.198705,729985704.062843,457172822.933362,458318853.835207,813768652.224417,62781851.864138,3279204.316408,1146030.901845
458436664.612936,49718020.087655,680540069.739878,580741755.643746,584106722.610795,674440959.307815,730097496.20824,457288929.711091,458436664.612936,813876024.481062,55656536.900425,3364966.967049,1147734.901845
458447314.120301,49825874.287655,680566220.173391,580647630.598363,583999728.129085,670927330.091963,730231447.410753,457299663.059456,458447314.120301,813983825.250062,59304117.31879,3352097.530722,1147651.060845
458183304.844635,49932374.68759,680875629.484422,580284459.488837,583617564.707567,667724546.523793,730647305.978719,457035653.78379,458183304.844635,814090274.506997,62922759.454926,3333105.21873,1147651.060845
473867285.088708,50038330.68757,680966462.938147,580258914.64118,583583096.734602,675092390.625068,730842899.465424,472719154.794427,473867285.088708,814195034.539977,55750508.840356,3324182.093422,1148130.294281
474371489.923243,50146391.154216,680983566.718319,580580530.753504,583901031.306691,671567471.651952,730968003.314242,473225761.628962,474371489.923243,814303034.608623,59400531.66229,3320500.553187,1145728.294281
474691051.257312,50254184.887507,681018033.16497,580881895.434555,584202722.828869,668064465.729656,731110211.066184,473545322.963031,474691051.257312,814410775.913914,63045745.336528,3320827.394314,1145728.294281
474744332.437808,50360497.420821,681078123.902171,581050882.717831,584434304.800486,675346526.974673,731276574.758699,473546183.321831,474744332.437808,814517048.869228,55930047.784026,3383422.082655,1198149.115977
474778620.227763,50467774.554112,681114213.276608,576241074.083884,584465676.659365,671856673.725111,731419897.319427,468732256.607406,474778620.227763,814624282.055519,59563223.594316,8224602.575481,6046363.620357
474879273.695473,50575278.495757,681159671.082628,565959567.190355,584775772.422893,678683330.030157,731572813.321092,462913163.370964,474879273.695473,814731740.251164,52889483.290935,18816205.232538,11966110.324509
475517735.225245,50682771.495757,681167608.182628,565586676.157124,584267477.046716,675158844.195838,731688191.250092,463584237.307369,475517735.225245,814839181.080164,56529347.054254,18680800.889592,11933497.917876
478080833.873492,50789266.095716,681216032.974428,568125330.892302,586707553.280698,671696202.31871,731842973.502851,466154202.669644,478080833.873492,814945538.541123,60146771.184141,18582222.388396,11926631.203848
477370231.841336,50896746.962362,681367223.190968,569171415.310941,586316823.885511,678803014.33779,732100818.063737,465848104.647969,477370231.841336,815052192.885469,53297803.725947,17145408.57457,11522127.193367
482137888.49837,51004169.429008,681550752.615204,573985186.793243,590889324.455343,675455666.30579,732391415.259619,470759503.974256,482137888.49837,815159260.657115,56935748.953829,16904137.6621,11378384.524114
482231414.280102,51112011.228988,681649340.428431,579864083.865714,590880736.384087,672012231.427099,732597595.068826,473976800.061826,482231414.280102,815266852.653095,60585363.641727,11016652.518373,8254614.218276
481551682.907283,51221656.653988,681698769.407677,578558051.112344,590616453.432032,678971873.205636,732756427.147072,473291480.092176,481551682.907283,815376255.752095,53784553.941436,12058402.319688,8260202.815107
481541095.081417,51330937.787278,681865843.493767,578524233.994094,590520177.690359,675568168.879068,733032586.985452,473278751.933309,481541095.081417,815485341.504385,57464418.106384,11995943.696265,8262343.148108
481178169.430653,51440381.387278,682134054.587104,578255558.441192,590138607.601712,672262061.530514,733410078.997789,473025068.790919,481178169.430653,815594622.423385,61148017.467275,11883049.16052,8153100.639734
482653382.845439,51550630.187278,682181869.46859,579883092.7694,591753127.419194,679263863.334795,733567959.120471,474501350.328729,482653382.845439,815704687.664581,54304095.785676,11870034.649794,8152032.51671
482976212.854415,51661979.787278,682499760.370134,580346839.033386,592089362.473433,675969952.433784,733997128.006015,474915867.950605,482976212.854415,815815965.648581,58027175.572231,11742523.440047,8060344.90381
483579009.360621,51740637.698205,682571822.242369,580698940.713178,592441164.976652,673305274.878162,734147794.704177,475519767.873804,483579009.360621,815894570.474508,60842519.826015,11742224.263474,8059241.486817
483604281.088468,51836643.044797,682590109.860156,580983399.365868,592760758.752329,680595506.016208,734262048.693556,475540516.862629,483604281.088468,815990536.8461,53666542.677348,11777359.386461,8063764.225839
484028452.575071,51937284.17807,682651340.182898,581474140.374956,593068161.834102,677278940.190867,734423868.517571,476121871.081869,484028452.575071,816091126.347373,57144928.326704,11594021.459146,7906581.493202
483683000.36701,52038717.711283,682690382.599931,581090314.359956,592610188.272596,673918169.259317,734564289.553817,475789253.237808,483683000.36701,816192504.966586,60646120.2945,11519873.91264,7893747.129202
484013698.397887,52140594.911203,682701656.531731,581576308.557167,593211356.492525,681059346.392725,734677268.903485,476095318.235528,484013698.397887,816294210.384454,53617922.51076,11635047.935358,7918380.162359
483727469.961782,52244361.51114,682752124.299027,581290096.24968,592856157.162163,677656644.735844,734831467.315718,475814770.995042,483727469.961782,816397941.029391,57174822.579874,11566060.912483,7912698.96674
483788911.999928,52348599.977745,682778570.713614,581343164.190127,592833806.345564,674221774.998729,734962100.06991,475912731.778092,483788911.999928,816502127.368996,60740325.071181,11490642.155437,7876180.221836
483361164.52754,52451753.377682,682798104.916305,586302412.502543,592960887.828137,681344644.708101,735084703.278538,480304870.377896,483361164.52754,816605196.374933,53740058.570437,6658475.325594,3056294.149644
481229927.904741,52554901.777577,682871694.867051,584218069.33953,590902652.331621,677975938.527375,735261346.332179,478176731.050861,481229927.904741,816708249.477828,57285407.804804,6684582.992091,3053196.85388
481503487.299257,52659831.177514,682987981.90339,584411704.808584,591054849.832566,674614710.000487,735482498.586455,478480527.500977,481503487.299257,816813114.695765,60867788.585968,6643145.023982,3022959.79828
481318138.718801,52766054.977451,683050799.734384,584885762.814041,591530035.869641,681754309.226878,735650060.768386,478300196.820508,481318138.718801,816917859.046702,53895751.541508,6644273.0556,3017941.898293
481376236.199453,52874407.577386,683075410.85972,585282794.337506,591876357.952458,678225405.805095,735782870.832657,478358294.30116,481376236.199453,817026057.985637,57557465.027562,6593563.614952,3017941.898293
481512668.358115,52982470.777386,683218474.055977,585856761.708318,592420467.124974,674825691.57113,736033828.379914,478507221.807322,481512668.358115,817133952.336637,61208136.808784,6563705.416656,3005446.550793
490818983.172508,53091212.177386,683235241.177197,595357816.248112,601927677.593292,681920484.110103,736159171.136134,487828244.341137,490818983.172508,817242527.971637,54238687.026031,6569861.34518,2990738.831371
490833212.796773,53203355.177386,683309609.858023,595446098.71018,601969816.17605,678367357.605288,736345528.59996,487872166.384613,490833212.796773,817354516.754637,57978170.994672,6523717.46587,2961046.41216
490134852.094803,53315982.777386,683360819.238347,594666161.211861,601187406.355562,674779872.985104,736509214.982284,487177863.206958,490134852.094803,817466993.756637,61729341.99718,6521245.143701,2956988.887845
493191523.357257,53427635.244032,683375356.864022,597906335.851763,604089259.156718,681471980.120065,736635260.508605,490213627.794229,493191523.357257,817578501.657283,55163280.38854,6182923.304955,2977895.563028
494169471.228144,53539591.844032,683437261.022273,598864784.137467,605009387.084134,677909207.045462,736808966.320856,491191940.161516,494169471.228144,817690303.311283,58899759.275394,6144602.946667,2977531.066628
492020323.629449,53650520.444032,683532436.40109,598784016.411218,604912927.110503,674398980.048684,737014864.210673,489049039.973435,492020323.629449,817801025.822283,62615884.161989,6128910.699285,2971283.656014
491933267.964605,53760875.844032,683673819.666987,598022349.523754,604463504.729568,681270080.553925,737266386.02757,488854663.877936,491933267.964605,817911164.373283,55996305.473645,6441155.205814,3078604.086669
492074206.160137,53870438.444032,683780429.940969,598072961.316179,604504090.571868,677799878.036846,737482398.558552,489004621.670748,492074206.160137,818020566.630283,59682520.521706,6431129.255689,3069584.489389
494010570.021344,53979348.044032,685296207.708969,600114962.471973,606447683.243476,675750165.743722,739106922.267552,490942240.531955,494010570.021344,818129312.571283,63356756.52383,6332720.771503,3068329.489389
